molecule,betweenness
NM_005650,8997.737270593017
NM_001145454,8997.040907709723
NM_000053,8996.251725203148
NM_001289178,8996.251725203148
NM_001330578,8996.251725203148
NM_001330579,8996.251725203148
NM_001286515,8991.720810143897
NM_015550,8991.720810143897
NM_002844,8982.159072624941
NM_001243286,8970.437127813531
NM_015480,8970.437127813531
XM_017020396,8964.831316332877
NM_000812,8963.163487679318
NM_005667,8956.986751462066
NM_013255,8956.265832667525
NM_018931,8955.782595861025
XM_047419518,8954.710718968028
NM_002137,8946.779646449908
NM_001127443,8945.948329411154
NM_001267700,8945.219563178422
NM_001002812,8941.531439782571
NM_001177591,8941.210506849517
NM_002717,8941.210506849517
XM_024447187,8941.210506849517
NM_198188,8929.584459233112
NM_001080428,8925.116086771164
NM_001368146,8925.116086771164
NM_001395460,8925.116086771164
XM_005265952,8925.116086771164
XM_017009664,8925.116086771164
XM_017009668,8925.116086771164
NM_001308177,8924.911423222551
XM_011513930,8924.911423222551
NM_001272001,8923.72693864271
NM_001286565,8923.72693864271
NM_001286566,8923.72693864271
NM_001330617,8923.72693864271
NM_002572,8923.72693864271
NM_006778,8923.72693864271
NM_006959,8923.72693864271
NM_014691,8923.72693864271
NM_016329,8923.72693864271
NM_023105,8923.72693864271
NM_023106,8923.72693864271
NM_001719,8922.987053371062
NM_001136472,8921.37726715583
NM_001040663,8906.935749396067
NM_153371,8891.26005098772
NM_001350862,8889.673361188421
NM_017514,8873.48356907601
NM_021795,8871.137751335049
NM_182539,8868.975494809718
NM_153429,8866.236589937955
NM_001313727,8862.94688985164
NM_031418,8862.94688985164
NM_001170670,8859.007107847898
NM_021215,8851.955194221991
NM_001321920,8844.676444338513
NM_001321922,8844.676444338513
NM_020447,8844.676444338513
NM_001145770,8842.89988159345
NM_001145774,8842.89988159345
NM_005682,8842.89988159345
NM_001282426,8839.92397421219
NM_001282427,8839.92397421219
NM_002649,8839.92397421219
NM_001172773,8828.966185531612
NM_001288584,8826.982328936067
NM_152789,8826.982328936067
NM_001330731,8817.740906454172
NM_173163,8815.85504430001
XM_047441182,8813.878398459106
NM_001281426,8808.790150596107
NM_007234,8808.790150596107
NM_024348,8808.790150596107
XM_005254996,8806.792971811252
NM_001330564,8801.567495931002
NM_001382210,8801.567495931002
NM_001243007,8799.877993751279
NM_001006626,8799.718379355349
NM_001006627,8799.718379355349
NM_001006630,8799.718379355349
NM_001006632,8799.718379355349
NM_001378973,8799.718379355349
NM_016094,8796.970187584971
NM_014773,8792.00352988014
NM_000030,8790.680501804653
NM_178526,8790.680501804653
NM_015001,8788.968858267985
NM_007358,8784.415039565873
XM_006724727,8781.43815127234
NM_133464,8779.764208067296
XM_017013142,8775.115792638102
NM_001254952,8774.990042423164
NM_024909,8774.990042423164
NM_000179,8773.706793142703
NM_001281493,8773.706793142703
NM_001291837,8771.814554639624
NM_001291838,8771.814554639624
XM_011531276,8770.706093953951
NM_001001664,8766.944874754996
NM_014614,8761.223976706238
NM_001039770,8757.683278814005
NM_001300896,8757.067800502027
NM_173199,8755.850268918859
NM_001190977,8752.847197334002
NM_001012959,8747.120403395524
NM_001164544,8747.120403395524
NM_001164545,8747.120403395524
NM_001164548,8747.120403395524
NM_001013647,8739.283429144323
NM_144988,8738.942707749726
XM_011544184,8732.552118959924
NM_152357,8731.43137684555
NM_003588,8730.495077167614
NM_017923,8721.79600797748
NM_018055,8720.259438074128
NM_001369425,8719.667764502698
XM_005269126,8719.459232674903
XM_047429490,8719.459232674903
NM_001330724,8717.002058316726
NM_001162529,8714.21302778001
NM_001082576,8693.251059372344
NM_001082577,8693.251059372344
XM_017018310,8692.595427811635
XM_024448693,8692.595427811635
NM_001098403,8685.1656966644
NM_001244961,8682.221159010824
NM_001002862,8681.444006083666
NM_001112726,8681.444006083666
NM_001135825,8681.444006083666
NM_001252100,8681.444006083666
NM_006883,8681.444006083666
NM_017596,8681.444006083666
NM_152267,8681.444006083666
NM_012471,8678.813096526708
NM_001143981,8673.613848422863
NM_001143982,8673.613848422863
XM_017001245,8662.26592796996
XM_005269113,8661.026311224972
NM_001368399,8659.587000533327
NM_000564,8656.864950034584
NM_001243099,8656.864950034584
NM_001122838,8651.927932339635
NM_001184880,8650.042939687206
NM_001370100,8648.681403727189
NM_006255,8648.305510130533
NM_001346022,8645.855839513775
NM_021936,8645.336470052782
NM_000489,8642.723903089061
NM_001033057,8642.723903089061
NM_001256820,8642.723903089061
NM_001313893,8642.723903089061
NM_004742,8642.723903089061
NM_020839,8642.723903089061
NM_198336,8642.723903089061
XM_017017390,8642.723903089061
XM_017024235,8642.723903089061
XM_047420266,8642.723903089061
NM_001361665,8641.975256055599
NM_002006,8641.975256055599
NM_130853,8635.480878854996
NM_001083606,8629.22951305924
NM_004274,8628.792245313332
NM_001367871,8620.496350642925
NM_031497,8618.159580080226
NM_178013,8617.647665633605
NM_001168347,8614.450556591235
NM_148956,8614.450556591235
NM_001329755,8612.064090279211
NM_001304794,8610.515449146185
NM_001304796,8610.515449146185
NM_152511,8610.515449146185
NM_001025081,8607.741049066732
NM_001025101,8607.741049066732
NM_025222,8606.52103806243
XM_011537155,8603.056510081418
NM_001256549,8599.608228173403
NM_032373,8599.608228173403
NM_001199135,8598.55904365775
NM_004302,8598.55904365775
NM_020327,8598.55904365775
NM_001114089,8588.954097740254
NM_001317941,8588.954097740254
NM_001322388,8588.954097740254
NM_001257291,8586.725110476918
NM_032591,8586.725110476918
NM_032972,8581.327449944885
NM_015033,8580.935453963879
NM_001164391,8578.621351906684
NM_001164392,8578.621351906684
NM_001164393,8578.621351906684
NM_080425,8578.598191762225
NM_005668,8577.73300528642
XM_006713451,8573.523152240377
NM_001286490,8571.442293859913
NM_001322950,8571.442293859913
NM_001282454,8569.25538415119
NM_139318,8568.537174443782
NM_001348996,8568.434554858964
NM_001348997,8568.434554858964
NM_001166600,8560.839245448133
NM_001177315,8560.839245448133
NM_018704,8556.816008080996
NM_001321605,8546.330555702489
NM_001143775,8543.868036104624
NM_015343,8543.868036104624
NM_001367705,8536.390739821774
NM_001329402,8530.878077725249
NM_030938,8530.878077725249
NM_130436,8526.605725669828
NM_001122824,8522.581778264806
NM_002399,8520.142387977996
NM_016037,8506.162991380968
NM_006206,8501.727592722724
NM_014924,8498.13971067304
XM_011536563,8498.13971067304
NM_001330574,8493.854502506681
NM_001375437,8493.854502506681
NM_021998,8493.854502506681
XM_047442464,8493.854502506681
NM_001363540,8493.719382282263
NM_016531,8493.719382282263
NM_001144914,8493.032652833432
NM_001144915,8493.032652833432
NM_018264,8490.065351697927
NM_020648,8489.98403237108
NM_001018039,8489.691711161395
NM_001201484,8485.834730265908
NM_152850,8485.834730265908
NM_001330538,8482.253280800047
NM_015272,8482.253280800047
NM_001103170,8477.325417159895
NM_001330290,8477.325417159895
NM_001032281,8473.243517037561
NM_005126,8468.787714687385
NM_174890,8464.482706549561
NM_001301829,8463.862839504014
NM_022444,8461.771868811285
NM_001323408,8461.346278472693
NM_006814,8461.346278472693
NM_018014,8448.883016523276
NM_138971,8447.654080891283
NM_138972,8447.654080891283
NM_138973,8447.654080891283
NM_001013615,8444.55263109228
NM_001330264,8444.55263109228
NM_001105568,8438.765859785512
NM_018900,8434.632297458842
NM_031411,8434.632297458842
NM_182472,8431.27477320225
NM_199003,8427.87800184212
NM_001369427,8422.420172497983
NM_001318841,8419.36297917628
NM_144571,8416.299145420162
NM_014810,8410.13102137139
NM_016622,8403.874186865434
XM_047433083,8402.228452917834
NM_001287010,8400.175124407522
NM_001278687,8400.17512440752
NM_001287498,8400.17512440752
NM_001288565,8400.17512440752
NM_207113,8400.17512440752
NM_207340,8400.17512440752
NM_024636,8388.65256156856
NM_212555,8388.399961725629
NM_001284207,8386.092579020828
XM_047448337,8385.911032827804
NM_001006623,8384.966993671072
NM_152551,8383.138038632926
NM_001331190,8380.804433729194
NM_001320493,8373.510918925202
NM_001282459,8370.586234538532
NM_001270436,8359.399322977355
NM_004233,8359.399322977355
NM_001291965,8358.584936026637
NM_006646,8358.584936026637
NM_014309,8358.584936026637
NM_001330168,8351.715864221158
NM_005981,8351.715864221158
NM_001184742,8345.119949149193
NM_001286649,8345.119949149193
NM_006777,8345.119949149193
NM_001287436,8339.027920994986
XM_011515235,8339.027920994986
XM_005267516,8332.664964784282
NM_001347827,8326.435491157226
NM_001243770,8326.423847668275
NM_001127612,8318.376740599882
NM_001258462,8318.376740599882
NM_000334,8313.87726513348
NM_005563,8313.87726513348
NM_020754,8313.87726513348
NM_203399,8313.87726513348
NM_203401,8313.87726513348
NM_019036,8311.977864307584
NM_001364022,8310.821774702428
NM_001134336,8310.491774771885
NM_005134,8310.056128431936
NM_001291694,8308.23281961532
NM_018898,8304.642241741525
NM_018907,8304.642241741525
NM_001128428,8301.488122007997
NM_052905,8300.715500053015
NM_203283,8297.982556297171
NM_001171905,8296.73992825425
NM_152395,8296.73992825425
NM_001128174,8294.961486426979
NM_201379,8292.931696401722
NM_201381,8292.931696401722
NM_201384,8292.931696401722
NM_001316964,8291.867806089158
NM_001358291,8290.908045601735
NM_001093771,8290.691566357187
NM_017952,8290.691566357187
NM_001173462,8289.873370479085
NM_020854,8285.485528324549
NM_001308047,8281.200329702207
NM_015225,8281.200329702207
NM_001128,8270.556795458557
NM_005151,8268.972425122955
NM_018086,8268.972425122955
XM_047435414,8268.413363088976
NM_001031679,8266.583860179244
NM_031461,8266.583860179244
NM_001303451,8264.781703649307
NM_003471,8264.781703649307
NM_024731,8264.781703649307
NM_001329845,8263.431119372748
NM_002687,8262.449193981258
NM_001393549,8251.375714110596
NM_016350,8251.375714110596
NM_001366320,8251.070574504789
NM_001386888,8251.070574504789
XM_017010884,8251.070574504789
XM_047418797,8251.070574504789
XM_011519080,8249.71389117675
NM_001007538,8239.362450173236
NM_173844,8237.777521074333
NM_001364335,8237.539363619782
NM_001364356,8237.539363619782
XM_047417184,8237.539363619782
XM_047417189,8237.539363619782
NM_001243439,8236.658000711035
NM_017542,8232.674876935946
NM_018057,8228.49798079967
XM_047438533,8225.61959816928
NM_001172631,8222.737987129798
NM_001190945,8222.737987129798
NM_001271844,8222.737987129798
NM_001271845,8222.737987129798
NM_001324309,8222.737987129798
NM_004583,8221.525032983693
NM_001320782,8220.698312474313
NM_001198559,8217.189250240746
NM_001148,8217.075153770911
NM_001144881,8213.521924362487
NM_001198616,8209.840774748083
XM_011518323,8207.718943103195
NM_006818,8201.686433209925
NM_001318203,8193.19659092358
NM_001040023,8192.871490345533
NM_001146274,8192.800867869097
NM_001198526,8192.800867869097
NM_001351508,8188.941387582993
NM_001351520,8188.941387582993
NM_001351521,8188.941387582993
NM_022173,8188.941387582993
NM_001184746,8187.987729850521
NM_001184747,8187.987729850521
NM_004744,8184.902618014418
NM_001126130,8184.383751177878
NM_022770,8184.383751177878
XM_005253961,8172.928494027703
XM_047445798,8170.254664761442
NM_002499,8162.504735928237
NM_001330079,8157.701481693823
NM_001330081,8157.701481693823
NM_001304538,8156.669514340148
XM_017006472,8151.874973435858
XM_017006473,8151.874973435858
XM_024453534,8151.874973435858
NM_018717,8149.817440328367
NM_021927,8140.600235200272
XM_047416065,8140.600235200272
NM_177937,8133.128830063778
NM_001201329,8131.759947227845
NM_024607,8131.759947227845
NM_001204197,8126.431168915244
NM_032811,8126.431168915244
NM_014709,8115.159965742607
NM_022783,8106.88417760186
NM_139015,8106.88417760186
NM_145206,8100.997549518383
NM_002516,8095.013295009901
NM_001207067,8093.593727763083
NM_001207068,8093.593727763083
NM_001001395,8093.176651867974
NM_001243609,8093.176651867974
NM_001243611,8093.176651867974
NM_001270482,8093.160775859982
NM_002815,8093.160775859982
NM_001111033,8086.127412956916
NM_012342,8083.826083401168
NM_001301054,8080.273497909376
NM_024028,8080.273497909376
NM_001376797,8077.279919141545
NM_016529,8077.279919141545
XM_011535103,8077.279919141545
XM_011535104,8077.279919141545
XM_011535106,8077.279919141545
XM_011535107,8077.279919141545
NM_001193304,8070.017158005877
NM_017849,8070.017158005877
XM_017004452,8070.017158005877
NM_001178091,8066.753127718849
NM_152735,8066.409668664298
NM_001412,8066.286174100646
NM_002358,8059.9060798311175
NM_000687,8059.74450753261
XM_005262109,8057.931907229034
XM_006724635,8057.931907229034
XM_011530888,8057.931907229034
XM_011510149,8054.693745874081
NM_012304,8054.055725973486
NM_001142495,8043.293763945131
NM_001382347,8043.293763945131
XM_047432540,8043.293763945131
XM_047432541,8043.293763945131
XM_047432542,8043.293763945131
NM_001083893,8035.967572423648
NM_014574,8035.967572423648
NM_031292,8032.772599966918
NM_001267779,8031.7352440279265
NM_001393937,8031.7352440279265
NM_014110,8026.7740892030115
NM_138558,8026.7740892030115
NM_001083614,8026.765025137466
NM_001172677,8026.765025137466
NM_001308211,8026.765025137466
NM_006950,8026.765025137466
NM_133499,8026.765025137466
NM_153698,8026.765025137466
XM_005251784,8026.765025137466
XM_047422905,8026.765025137466
NM_005863,8023.243153913533
NM_213599,8022.855025626285
XM_005252820,8022.855025626285
NM_001029998,8020.049188482145
NM_001282098,8018.147117188853
NM_006106,8018.147117188853
NM_001017987,8017.946540586126
NM_001130146,8017.946540586126
NM_001130148,8017.946540586126
NM_001372051,8017.946540586126
NM_001400642,8017.946540586126
NM_001400651,8017.946540586126
NM_001400656,8017.946540586126
NM_001400657,8017.946540586126
NM_001400658,8017.946540586126
NM_001400667,8017.946540586126
NM_032358,8017.946540586126
NM_080664,8017.946540586126
NM_178422,8017.946540586126
NM_182556,8017.946540586126
XM_047431422,8017.946540586126
NM_001127892,8014.426634049313
NM_001172656,8011.238445075271
NM_020972,8011.238445075271
NM_031433,8009.66668341081
NM_178850,8009.66668341081
XM_011541937,8009.66668341081
NM_001366351,7998.895137210875
NM_001378205,7993.11669408865
NM_001395220,7993.11669408865
NM_001395333,7993.11669408865
NM_031449,7990.104770315964
XM_005249869,7990.104770315964
XM_047420903,7990.104770315964
NM_001032283,7986.5341597069
NM_001032284,7986.5341597069
NM_018370,7982.401226007105
NM_001199261,7981.037743974726
NM_001350842,7981.037743974726
NM_001350849,7981.037743974726
NM_001242864,7974.756618409143
NM_001242865,7974.756618409143
NM_001286676,7974.756618409143
NM_001286677,7974.756618409143
NM_001286678,7974.756618409143
NM_001288719,7974.756618409143
NM_001288720,7974.756618409143
NM_001535,7974.756618409143
NM_206962,7974.756618409143
NM_001001994,7968.883606918987
NM_001098812,7966.270165876581
NM_001300798,7966.270165876581
NM_001033503,7961.031120399269
NM_016103,7961.031120399269
XM_047417258,7961.031120399269
NM_152342,7955.380004884817
XM_047443853,7952.7760777579715
XM_017019698,7946.975831449185
NM_001195556,7944.233068233572
NM_001276318,7942.389909366782
NM_173570,7939.084638824986
NM_133368,7938.641525872144
NM_001042618,7936.39429090623
NM_006056,7936.39429090623
NM_001301110,7935.457147779565
NM_001135731,7933.208870448994
NM_001330989,7927.051712699724
NM_024345,7926.054050215187
NM_021252,7925.565872952792
NM_005245,7924.6881688937965
NM_001330213,7924.015734555079
NM_001269039,7920.780476145786
NM_007373,7920.780476145786
NM_139126,7916.088308890934
NM_001080396,7913.213790401662
NM_000492,7912.165067618865
NM_212471,7909.181298843268
NM_018191,7908.159220941519
NM_001294348,7907.36370244938
NM_001324213,7907.36370244938
NM_001324214,7907.36370244938
NM_001256792,7905.679487843635
XM_017008560,7905.679487843635
XM_047416094,7905.679487843635
NM_001284267,7901.939992891969
NM_001284269,7901.939992891969
NM_001284283,7901.939992891969
NM_001284284,7901.939992891969
NM_032352,7901.939992891969
NM_145231,7901.939992891969
NM_001163484,7883.720233840994
NM_001346766,7883.720233840994
NM_001859,7883.720233840994
NM_004488,7883.720233840994
