molecule,localClusteringCoefficient
NM_001199266,0.0
NM_001199267,0.0
NM_001199268,0.0
NM_001199282,0.0
NM_001199295,0.0
NM_001199302,0.0
NM_001199303,0.0
NM_001199319,0.0
NM_001199323,0.0
NM_001199324,0.0
NM_001199328,0.0
NM_001199329,0.0
NM_001199346,0.0
NM_001199355,0.0
NM_001199356,0.0
NM_001199378,0.0
NM_001199379,0.0
NM_001199380,0.0
NM_001199381,0.0
NM_001199382,0.0
NM_001199383,0.0
NM_001199388,0.0
NM_001199397,0.0
NM_001199398,0.0
NM_001199399,0.0
NM_001199400,0.0
NM_001199417,0.0
NM_001199427,0.0
NM_001199461,0.0
NM_001199462,0.0
NM_001199469,0.0
NM_001199514,0.0
NM_001199515,0.0
NM_001199534,0.0
NM_001199563,0.0
NM_001199579,0.0
NM_001199580,0.0
NM_001199619,0.0
NM_001199621,0.0
NM_001199633,0.0
NM_001199635,0.0
NM_001199636,0.0
NM_001199637,0.0
NM_001199640,0.0
NM_001199641,0.0
NM_001199642,0.0
NM_001199649,0.0
NM_001199659,0.0
NM_001199661,0.0
NM_001199662,0.0
NM_001199663,0.0
NM_001199664,0.0
NM_001199671,0.0
NM_001199672,0.0
NM_001199673,0.0
NM_001199687,0.0
NM_001199691,0.0
NM_001199699,0.0
NM_001199706,0.0
NM_001199707,0.0
NM_001199708,0.0
NM_001199723,0.0
NM_001199743,0.0
NM_001199745,0.0
NM_001199756,0.0
NM_001199760,0.0
NM_001199763,0.0
NM_001199764,0.0
NM_001199774,0.0
NM_001199775,0.0
NM_001199777,0.0
NM_001199780,0.0
NM_001199781,0.0
NM_001199786,0.0
NM_001199803,0.0
NM_001199809,0.0
NM_001199811,0.0
NM_001199812,0.0
NM_001199830,0.0
NM_001199834,0.0
NM_001199835,0.0
NM_001199837,0.0
NM_001199838,0.0
NM_001199852,0.0
NM_001199853,0.0
NM_001199855,0.0
NM_001199859,0.0
NM_001199860,0.0
NM_001199861,0.0
NM_001199862,0.0
NM_001199863,0.0
NM_001199867,0.0
NM_001199868,0.0
NM_001199873,0.0
NM_001199874,0.0
NM_001199875,0.0
NM_001199876,0.0
NM_001199877,0.0
NM_001199878,0.0
NM_001199880,0.0
NM_001199886,0.0
NM_001199887,0.0
NM_001199888,0.0
NM_001199897,0.0
NM_001199898,0.0
NM_001199899,0.0
NM_001199917,0.0
NM_001199918,0.0
NM_001199919,0.0
NM_001199933,0.0
NM_001199934,0.0
NM_001199942,0.0
NM_001199943,0.0
NM_001199944,0.0
NM_001199954,0.0
NM_001199973,0.0
NM_001199974,0.0
NM_001199981,0.0
NM_001199982,0.0
NM_001199983,0.0
NM_001199984,0.0
NM_001199987,0.0
NM_001199989,0.0
NM_001200,0.0
NM_001200047,0.0
NM_001200054,0.0
NM_001201,0.0
NM_001201329,0.0
NM_001201352,0.0
NM_001201366,0.0
NM_001201370,0.0
NM_001201372,0.0
NM_001201380,0.0
NM_001201401,0.0
NM_001201402,0.0
NM_001201404,0.0
NM_001201427,0.0
NM_001201465,0.0
NM_001201477,0.0
NM_001201480,0.0
NM_001201481,0.0
NM_001201482,0.0
NM_001201484,0.0
NM_001201528,0.0
NM_001201529,0.0
NM_001201543,0.0
NM_001201546,0.0
NM_001201547,0.0
NM_001201548,0.0
NM_001201549,0.0
NM_001201564,0.0
NM_001201572,0.0
NM_001201575,0.0
NM_001201583,0.0
NM_001201584,0.0
NM_001201965,0.0
NM_001202233,0.0
NM_001202234,0.0
NM_001202403,0.0
NM_001202406,0.0
NM_001202409,0.0
NM_001202410,0.0
NM_001202412,0.0
NM_001202425,0.0
NM_001202435,0.0
NM_001202439,0.0
NM_001202464,0.0
NM_001202467,0.0
NM_001202468,0.0
NM_001202470,0.0
NM_001202473,0.0
NM_001202475,0.0
NM_001202481,0.0
NM_001202483,0.0
NM_001202485,0.0
NM_001202498,0.0
NM_001202514,0.0
NM_001202516,0.0
NM_001202517,0.0
NM_001202518,0.0
NM_001202543,0.0
NM_001202544,0.0
NM_001202545,0.0
NM_001202546,0.0
NM_001202548,0.0
NM_001202549,0.0
NM_001202554,0.0
NM_001202555,0.0
NM_001202556,0.0
NM_001202557,0.0
NM_001202559,0.0
NM_001202859,0.0
NM_001203,0.0
NM_001203244,0.0
NM_001203246,0.0
NM_001203251,0.0
NM_001203252,0.0
NM_001203260,0.0
NM_001203261,0.0
NM_001203262,0.0
NM_001204,0.0
NM_001204052,0.0
NM_001204056,0.0
NM_001204062,0.0
NM_001204064,0.0
NM_001204068,0.0
NM_001204069,0.0
NM_001204070,0.0
NM_001204077,0.0
NM_001204078,0.0
NM_001204081,0.0
NM_001204082,0.0
NM_001204087,0.0
NM_001204094,0.0
NM_001204103,0.0
NM_001204107,0.0
NM_001204108,0.0
NM_001204109,0.0
NM_001204110,0.0
NM_001204112,0.0
NM_001204113,0.0
NM_001204118,0.0
NM_001204136,0.0
NM_001204137,0.0
NM_001204139,0.0
NM_001204140,0.0
NM_001204141,0.0
NM_001204142,0.0
NM_001204143,0.0
NM_001204144,0.0
NM_001204145,0.0
NM_001204146,0.0
NM_001204147,0.0
NM_001204148,0.0
NM_001204151,0.0
NM_001204171,0.0
NM_001204172,0.0
NM_001204173,0.0
NM_001204174,0.0
NM_001204175,0.0
NM_001204176,0.0
NM_001204177,0.0
NM_001204178,0.0
NM_001204182,0.0
NM_001204183,0.0
NM_001204184,0.0
NM_001204186,0.0
NM_001204187,0.0
NM_001204188,0.0
NM_001204192,0.0
NM_001204193,0.0
NM_001204194,0.0
NM_001204196,0.0
NM_001204197,0.0
NM_001204199,0.0
NM_001204204,0.0
NM_001204218,0.0
NM_001204221,0.0
NM_001204255,0.0
NM_001204269,0.0
NM_001204299,0.0
NM_001204300,0.0
NM_001204301,0.0
NM_001204314,0.0
NM_001204315,0.0
NM_001204316,0.0
NM_001204317,0.0
NM_001204318,0.0
NM_001204353,0.0
NM_001204375,0.0
NM_001204376,0.0
NM_001204385,0.0
NM_001204386,0.0
NM_001204387,0.0
NM_001204388,0.0
NM_001204397,0.0
NM_001204398,0.0
NM_001204403,0.0
NM_001204404,0.0
NM_001204408,0.0
NM_001204410,0.0
NM_001204416,0.0
NM_001204419,0.0
NM_001204423,0.0
NM_001204424,0.0
NM_001204446,0.0
NM_001204447,0.0
NM_001204450,0.0
NM_001204451,0.0
NM_001204456,0.0
NM_001204458,0.0
NM_001204459,0.0
NM_001204477,0.0
NM_001204478,0.0
NM_001204492,0.0
NM_001204504,0.0
NM_001204505,0.0
NM_001204506,0.0
NM_001204510,0.0
NM_001204760,0.0
NM_001204798,0.0
NM_001204803,0.0
NM_001204813,0.0
NM_001204814,0.0
NM_001204817,0.0
NM_001204824,0.0
NM_001204831,0.0
NM_001204832,0.0
NM_001204833,0.0
NM_001204834,0.0
NM_001204836,0.0
NM_001204837,0.0
NM_001204838,0.0
NM_001204839,0.0
NM_001204856,0.0
NM_001204857,0.0
NM_001204860,0.0
NM_001204861,0.0
NM_001204862,0.0
NM_001204863,0.0
NM_001204864,0.0
NM_001204868,0.0
NM_001204869,0.0
NM_001204871,0.0
NM_001204872,0.0
NM_001204873,0.0
NM_001204878,0.0
NM_001204880,0.0
NM_001204883,0.0
NM_001204884,0.0
NM_001204885,0.0
NM_001204886,0.0
NM_001204887,0.0
NM_001204890,0.0
NM_001204911,0.0
NM_001204961,0.0
NM_001204963,0.0
NM_001205019,0.0
NM_001205029,0.0
NM_001205119,0.0
NM_001205120,0.0
NM_001205121,0.0
NM_001205122,0.0
NM_001205138,0.0
NM_001205201,0.0
NM_001205206,0.0
NM_001205207,0.0
NM_001205220,0.0
NM_001205228,0.0
NM_001205247,0.0
NM_001205248,0.0
NM_001205250,0.0
NM_001205251,0.0
NM_001205254,0.0
NM_001205255,0.0
NM_001205259,0.0
NM_001205262,0.0
NM_001205272,0.0
NM_001205293,0.0
NM_001205294,0.0
NM_001205301,0.0
NM_001205316,0.0
NM_001205317,0.0
NM_001205319,0.0
NM_001205329,0.0
NM_001206,0.0
NM_001206480,0.0
NM_001206482,0.0
NM_001206491,0.0
NM_001206524,0.0
NM_001206540,0.0
NM_001206541,0.0
NM_001206542,0.0
NM_001206557,0.0
NM_001206567,0.0
NM_001206602,0.0
NM_001206609,0.0
NM_001206612,0.0
NM_001206646,0.0
NM_001206647,0.0
NM_001206648,0.0
NM_001206651,0.0
NM_001206652,0.0
NM_001206653,0.0
NM_001206654,0.0
NM_001206671,0.0
NM_001206672,0.0
NM_001206691,0.0
NM_001206696,0.0
NM_001206701,0.0
NM_001206702,0.0
NM_001206704,0.0
NM_001206729,0.0
NM_001206736,0.0
NM_001206739,0.0
NM_001206744,0.0
NM_001206769,0.0
NM_001206789,0.0
NM_001206794,0.0
NM_001206836,0.0
NM_001206838,0.0
NM_001206839,0.0
NM_001206842,0.0
NM_001206843,0.0
NM_001206844,0.0
NM_001206845,0.0
NM_001206846,0.0
NM_001206856,0.0
NM_001206866,0.0
NM_001206878,0.0
NM_001206880,0.0
NM_001206881,0.0
NM_001206883,0.0
NM_001206884,0.0
NM_001206885,0.0
NM_001206886,0.0
NM_001206887,0.0
NM_001206888,0.0
NM_001206889,0.0
NM_001206890,0.0
NM_001206891,0.0
NM_001206897,0.0
NM_001206915,0.0
NM_001206916,0.0
NM_001206917,0.0
NM_001206924,0.0
NM_001206925,0.0
NM_001206927,0.0
NM_001206931,0.0
NM_001206938,0.0
NM_001206943,0.0
NM_001206944,0.0
NM_001206946,0.0
NM_001206947,0.0
NM_001206955,0.0
NM_001206957,0.0
NM_001206971,0.0
NM_001206972,0.0
NM_001206977,0.0
NM_001206978,0.0
NM_001206979,0.0
NM_001206992,0.0
NM_001206993,0.0
NM_001206994,0.0
NM_001206995,0.0
NM_001206996,0.0
NM_001206998,0.0
NM_001206999,0.0
NM_001207000,0.0
NM_001207004,0.0
NM_001207005,0.0
NM_001207008,0.0
NM_001207009,0.0
NM_001207010,0.0
NM_001207011,0.0
NM_001207012,0.0
NM_001207013,0.0
NM_001207024,0.0
NM_001207025,0.0
NM_001207026,0.0
NM_001207034,0.0
NM_001207035,0.0
NM_001207036,0.0
NM_001207038,0.0
NM_001207039,0.0
NM_001207040,0.0
NM_001207044,0.0
NM_001207048,0.0
NM_001207049,0.0
NM_001207051,0.0
NM_001207055,0.0
NM_001207056,0.0
NM_001207058,0.0
NM_001207059,0.0
NM_001207063,0.0
NM_001207064,0.0
NM_001207065,0.0
NM_001207067,0.0
NM_001207068,0.0
NM_001207069,0.0
NM_001207076,0.0
NM_001212,0.0
NM_001214902,0.0
NM_001218,0.0
NM_001219,0.0
NM_001220,0.0
NM_001220473,0.0
NM_001220474,0.0
NM_001220477,0.0
NM_001220478,0.0
NM_001220479,0.0
NM_001220482,0.0
NM_001220488,0.0
NM_001220489,0.0
NM_001220491,0.0
NM_001220492,0.0
NM_001220494,0.0
NM_001220496,0.0
NM_001220765,0.0
NM_001220771,0.0
NM_001220777,0.0
NM_001220778,0.0
NM_001222,0.0
NM_001223,0.0
NM_001228,0.0
NM_001229,0.0
NM_001230,0.0
NM_001231,0.0
NM_001232,0.0
NM_001233,0.0
NM_001237,0.0
NM_001239,0.0
NM_001240,0.0
NM_001241,0.0
NM_001242307,0.0
NM_001242309,0.0
NM_001242310,0.0
NM_001242312,0.0
NM_001242314,0.0
NM_001242317,0.0
NM_001242318,0.0
NM_001242333,0.0
NM_001242334,0.0
NM_001242336,0.0
NM_001242352,0.0
NM_001242353,0.0
NM_001242354,0.0
NM_001242366,0.0
NM_001242377,0.0
NM_001242384,0.0
NM_001242385,0.0
NM_001242394,0.0
NM_001242395,0.0
NM_001242399,0.0
NM_001242400,0.0
NM_001242402,0.0
NM_001242403,0.0
NM_001242404,0.0
NM_001242405,0.0
NM_001242409,0.0
NM_001242413,0.0
NM_001242414,0.0
NM_001242415,0.0
NM_001242416,0.0
NM_001242417,0.0
NM_001242450,0.0
NM_001242460,0.0
NM_001242462,0.0
NM_001242463,0.0
NM_001242464,0.0
NM_001242466,0.0
NM_001242472,0.0
NM_001242474,0.0
NM_001242475,0.0
NM_001242481,0.0
NM_001242482,0.0
NM_001242485,0.0
NM_001242486,0.0
NM_001242505,0.0
NM_001242507,0.0
NM_001242508,0.0
NM_001242546,0.0
NM_001242548,0.0
NM_001242559,0.0
NM_001242560,0.0
NM_001242589,0.0
NM_001242590,0.0
NM_001242599,0.0
NM_001242607,0.0
NM_001242608,0.0
NM_001242617,0.0
NM_001242618,0.0
NM_001242644,0.0
NM_001242659,0.0
NM_001242699,0.0
NM_001242701,0.0
NM_001242702,0.0
NM_001242729,0.0
NM_001242739,0.0
NM_001242761,0.0
NM_001242762,0.0
NM_001242763,0.0
NM_001242764,0.0
NM_001242766,0.0
NM_001242767,0.0
NM_001242768,0.0
NM_001242769,0.0
NM_001242783,0.0
NM_001242784,0.0
NM_001242785,0.0
NM_001242786,0.0
NM_001242787,0.0
NM_001242788,0.0
NM_001242789,0.0
NM_001242796,0.0
NM_001242797,0.0
NM_001242799,0.0
NM_001242800,0.0
NM_001242801,0.0
NM_001242802,0.0
NM_001242809,0.0
NM_001242811,0.0
NM_001242813,0.0
NM_001242814,0.0
NM_001242826,0.0
NM_001242828,0.0
NM_001242829,0.0
NM_001242830,0.0
NM_001242833,0.0
NM_001242834,0.0
NM_001242835,0.0
NM_001242836,0.0
NM_001242841,0.0
NM_001242843,0.0
NM_001242846,0.0
NM_001242849,0.0
NM_001242850,0.0
NM_001242857,0.0
NM_001242858,0.0
NM_001242859,0.0
NM_001242860,0.0
NM_001242861,0.0
NM_001242862,0.0
NM_001242864,0.0
NM_001242865,0.0
NM_001242868,0.0
NM_001242869,0.0
NM_001242871,0.0
NM_001242891,0.0
NM_001242892,0.0
NM_001242893,0.0
NM_001242894,0.0
NM_001242895,0.0
NM_001242896,0.0
NM_001242897,0.0
NM_001242902,0.0
NM_001242903,0.0
NM_001242904,0.0
NM_001242920,0.0
NM_001242923,0.0
NM_001242925,0.0
NM_001242932,0.0
NM_001242933,0.0
NM_001242939,0.0
NM_001242957,0.0
NM_001242992,0.0
NM_001243,0.0
NM_001243007,0.0
NM_001243028,0.0
NM_001243076,0.0
NM_001243078,0.0
NM_001243084,0.0
NM_001243088,0.0
NM_001243099,0.0
NM_001243127,0.0
NM_001243135,0.0
NM_001243177,0.0
NM_001243182,0.0
NM_001243194,0.0
NM_001243197,0.0
NM_001243198,0.0
NM_001243203,0.0
NM_001243204,0.0
NM_001243226,0.0
NM_001243227,0.0
NM_001243228,0.0
NM_001243230,0.0
NM_001243231,0.0
NM_001243232,0.0
NM_001243233,0.0
NM_001243234,0.0
NM_001243235,0.0
NM_001243236,0.0
NM_001243242,0.0
NM_001243243,0.0
NM_001243244,0.0
NM_001243246,0.0
NM_001243251,0.0
NM_001243252,0.0
NM_001243253,0.0
NM_001243254,0.0
NM_001243256,0.0
NM_001243270,0.0
NM_001243271,0.0
NM_001243280,0.0
NM_001243286,0.0
NM_001243288,0.0
NM_001243299,0.0
NM_001243325,0.0
NM_001243327,0.0
NM_001243328,0.0
NM_001243349,0.0
NM_001243372,0.0
NM_001243374,0.0
NM_001243385,0.0
NM_001243386,0.0
NM_001243403,0.0
NM_001243423,0.0
NM_001243425,0.0
NM_001243428,0.0
NM_001243429,0.0
NM_001243438,0.0
NM_001243439,0.0
NM_001243507,0.0
NM_001243509,0.0
NM_001243510,0.0
NM_001243512,0.0
NM_001243513,0.0
NM_001243514,0.0
NM_001243518,0.0
NM_001243519,0.0
NM_001243526,0.0
NM_001243532,0.0
NM_001243533,0.0
NM_001243564,0.0
NM_001243565,0.0
NM_001243597,0.0
NM_001243609,0.0
NM_001243610,0.0
NM_001243611,0.0
NM_001243612,0.0
NM_001243613,0.0
NM_001243645,0.0
NM_001243646,0.0
NM_001243658,0.0
NM_001243659,0.0
NM_001243702,0.0
NM_001243704,0.0
NM_001243718,0.0
NM_001243719,0.0
NM_001243722,0.0
NM_001243736,0.0
NM_001243737,0.0
NM_001243740,0.0
NM_001243743,0.0
NM_001243744,0.0
NM_001243745,0.0
NM_001243750,0.0
NM_001243759,0.0
NM_001243763,0.0
NM_001243764,0.0
NM_001243765,0.0
NM_001243766,0.0
NM_001243767,0.0
NM_001243770,0.0
NM_001243772,0.0
NM_001243774,0.0
NM_001243776,0.0
NM_001243777,0.0
NM_001243785,0.0
NM_001243786,0.0
NM_001243787,0.0
NM_001243788,0.0
NM_001243789,0.0
NM_001243790,0.0
NM_001243791,0.0
NM_001243794,0.0
NM_001243797,0.0
NM_001243798,0.0
NM_001243799,0.0
NM_001243812,0.0
NM_001243835,0.0
NM_001243879,0.0
NM_001243892,0.0
NM_001243894,0.0
NM_001243895,0.0
NM_001243900,0.0
NM_001243936,0.0
NM_001243940,0.0
NM_001243941,0.0
NM_001243942,0.0
NM_001243952,0.0
NM_001243953,0.0
NM_001243960,0.0
NM_001243963,0.0
NM_001243974,0.0
NM_001243975,0.0
NM_001244,0.0
NM_001244008,0.0
NM_001244014,0.0
NM_001244015,0.0
NM_001244038,0.0
NM_001244072,0.0
NM_001244189,0.0
NM_001244190,0.0
NM_001244191,0.0
NM_001244192,0.0
NM_001244364,0.0
NM_001244390,0.0
NM_001244583,0.0
NM_001244604,0.0
NM_001244606,0.0
NM_001244638,0.0
NM_001244644,0.0
NM_001244664,0.0
NM_001244666,0.0
NM_001244682,0.0
NM_001244698,0.0
NM_001244710,0.0
NM_001244724,0.0
NM_001244734,0.0
NM_001244753,0.0
NM_001244766,0.0
NM_001244767,0.0
NM_001244808,0.0
NM_001244810,0.0
NM_001244812,0.0
NM_001244813,0.0
NM_001244814,0.0
NM_001244815,0.0
NM_001244816,0.0
NM_001244846,0.0
NM_001244871,0.0
NM_001244889,0.0
NM_001244896,0.0
NM_001244898,0.0
NM_001244944,0.0
NM_001244945,0.0
NM_001244946,0.0
NM_001244949,0.0
NM_001244950,0.0
NM_001244959,0.0
NM_001244960,0.0
NM_001244961,0.0
NM_001244962,0.0
NM_001244963,0.0
NM_001244974,0.0
NM_001244984,0.0
NM_001244990,0.0
NM_001244992,0.0
NM_001245,0.0
NM_001245002,0.0
NM_001245004,0.0
NM_001245005,0.0
NM_001247,0.0
NM_001247994,0.0
NM_001247996,0.0
NM_001247997,0.0
NM_001248,0.0
NM_001248000,0.0
NM_001248001,0.0
NM_001248002,0.0
NM_001248003,0.0
NM_001248004,0.0
NM_001248005,0.0
NM_001248008,0.0
NM_001249,0.0
NM_001250,0.0
NM_001251852,0.0
NM_001251853,0.0
NM_001251855,0.0
NM_001251877,0.0
NM_001251901,0.0
NM_001251902,0.0
NM_001251917,0.0
NM_001251918,0.0
NM_001251921,0.0
NM_001251922,0.0
NM_001251962,0.0
NM_001251963,0.0
NM_001251964,0.0
NM_001251969,0.0
NM_001251971,0.0
NM_001251973,0.0
NM_001251974,0.0
NM_001251981,0.0
NM_001251983,0.0
NM_001251987,0.0
NM_001252006,0.0
NM_001252007,0.0
NM_001252008,0.0
NM_001252036,0.0
NM_001252037,0.0
NM_001252039,0.0
NM_001252065,0.0
NM_001252078,0.0
NM_001252079,0.0
NM_001252090,0.0
NM_001252091,0.0
NM_001252092,0.0
NM_001252093,0.0
NM_001252100,0.0
NM_001252102,0.0
NM_001252103,0.0
NM_001252127,0.0
NM_001252148,0.0
NM_001252150,0.0
NM_001252197,0.0
NM_001252231,0.0
NM_001252269,0.0
NM_001252270,0.0
NM_001252271,0.0
NM_001252274,0.0
NM_001252290,0.0
NM_001252296,0.0
NM_001252328,0.0
NM_001252334,0.0
NM_001252385,0.0
NM_001252386,0.0
NM_001252390,0.0
NM_001252391,0.0
NM_001252392,0.0
NM_001252393,0.0
NM_001252406,0.0
NM_001252499,0.0
NM_001252500,0.0
NM_001252507,0.0
NM_001252511,0.0
NM_001252512,0.0
NM_001252612,0.0
NM_001252624,0.0
NM_001252634,0.0
NM_001252652,0.0
NM_001252660,0.0
NM_001252668,0.0
NM_001252669,0.0
NM_001252676,0.0
NM_001252677,0.0
NM_001252678,0.0
NM_001253,0.0
NM_001253379,0.0
NM_001253380,0.0
NM_001253382,0.0
NM_001253383,0.0
NM_001253384,0.0
NM_001253387,0.0
NM_001253388,0.0
NM_001253676,0.0
NM_001253697,0.0
NM_001253698,0.0
NM_001253699,0.0
NM_001253701,0.0
NM_001253723,0.0
NM_001253724,0.0
NM_001253772,0.0
NM_001253775,0.0
NM_001253799,0.0
NM_001253801,0.0
NM_001253829,0.0
NM_001253849,0.0
NM_001253850,0.0
NM_001253866,0.0
NM_001253875,0.0
NM_001253876,0.0
NM_001253891,0.0
NM_001253914,0.0
NM_001254,0.0
NM_001254726,0.0
NM_001254727,0.0
NM_001254728,0.0
NM_001254729,0.0
NM_001254732,0.0
NM_001254736,0.0
NM_001254738,0.0
NM_001254748,0.0
NM_001254749,0.0
NM_001254752,0.0
NM_001254757,0.0
NM_001254758,0.0
NM_001254759,0.0
NM_001254943,0.0
NM_001254949,0.0
NM_001254952,0.0
NM_001255976,0.0
NM_001256,0.0
NM_001256006,0.0
NM_001256012,0.0
NM_001256020,0.0
NM_001256021,0.0
NM_001256022,0.0
NM_001256023,0.0
NM_001256045,0.0
NM_001256046,0.0
NM_001256047,0.0
NM_001256054,0.0
NM_001256062,0.0
NM_001256063,0.0
NM_001256064,0.0
NM_001256071,0.0
NM_001256080,0.0
NM_001256090,0.0
NM_001256091,0.0
NM_001256092,0.0
NM_001256095,0.0
NM_001256105,0.0
NM_001256113,0.0
NM_001256114,0.0
NM_001256121,0.0
NM_001256126,0.0
NM_001256127,0.0
NM_001256135,0.0
NM_001256141,0.0
NM_001256160,0.0
NM_001256164,0.0
NM_001256165,0.0
NM_001256167,0.0
NM_001256172,0.0
NM_001256182,0.0
NM_001256183,0.0
NM_001256197,0.0
NM_001256213,0.0
NM_001256235,0.0
NM_001256238,0.0
NM_001256239,0.0
NM_001256240,0.0
NM_001256267,0.0
NM_001256301,0.0
NM_001256302,0.0
NM_001256305,0.0
NM_001256307,0.0
NM_001256310,0.0
NM_001256314,0.0
NM_001256316,0.0
NM_001256321,0.0
NM_001256323,0.0
NM_001256324,0.0
NM_001256325,0.0
NM_001256326,0.0
NM_001256327,0.0
NM_001256328,0.0
NM_001256329,0.0
NM_001256330,0.0
NM_001256331,0.0
NM_001256332,0.0
NM_001256333,0.0
NM_001256334,0.0
NM_001256339,0.0
NM_001256346,0.0
NM_001256347,0.0
NM_001256348,0.0
NM_001256355,0.0
NM_001256356,0.0
NM_001256358,0.0
NM_001256378,0.0
NM_001256394,0.0
NM_001256399,0.0
NM_001256401,0.0
NM_001256403,0.0
NM_001256404,0.0
NM_001256405,0.0
NM_001256410,0.0
NM_001256411,0.0
NM_001256412,0.0
NM_001256414,0.0
NM_001256420,0.0
NM_001256421,0.0
NM_001256422,0.0
NM_001256423,0.0
NM_001256424,0.0
NM_001256425,0.0
NM_001256426,0.0
NM_001256427,0.0
NM_001256430,0.0
NM_001256435,0.0
NM_001256438,0.0
NM_001256440,0.0
NM_001256441,0.0
NM_001256442,0.0
NM_001256443,0.0
NM_001256449,0.0
NM_001256455,0.0
NM_001256461,0.0
NM_001256468,0.0
NM_001256469,0.0
NM_001256470,0.0
NM_001256477,0.0
NM_001256478,0.0
NM_001256482,0.0
NM_001256483,0.0
NM_001256486,0.0
NM_001256497,0.0
NM_001256508,0.0
NM_001256524,0.0
NM_001256545,0.0
NM_001256549,0.0
NM_001256550,0.0
NM_001256566,0.0
NM_001256574,0.0
NM_001256576,0.0
NM_001256584,0.0
NM_001256585,0.0
NM_001256588,0.0
NM_001256599,0.0
NM_001256601,0.0
NM_001256647,0.0
NM_001256648,0.0
NM_001256649,0.0
NM_001256650,0.0
NM_001256653,0.0
NM_001256658,0.0
NM_001256661,0.0
NM_001256663,0.0
NM_001256666,0.0
NM_001256667,0.0
NM_001256668,0.0
NM_001256670,0.0
NM_001256678,0.0
NM_001256679,0.0
NM_001256680,0.0
NM_001256681,0.0
NM_001256685,0.0
NM_001256687,0.0
NM_001256688,0.0
NM_001256689,0.0
NM_001256690,0.0
NM_001256692,0.0
NM_001256695,0.0
NM_001256696,0.0
NM_001256702,0.0
NM_001256703,0.0
NM_001256704,0.0
NM_001256706,0.0
NM_001256707,0.0
NM_001256708,0.0
NM_001256710,0.0
NM_001256720,0.0
NM_001256725,0.0
NM_001256726,0.0
NM_001256727,0.0
NM_001256728,0.0
NM_001256732,0.0
NM_001256733,0.0
NM_001256734,0.0
NM_001256735,0.0
NM_001256736,0.0
NM_001256737,0.0
NM_001256738,0.0
NM_001256739,0.0
NM_001256740,0.0
NM_001256743,0.0
NM_001256750,0.0
NM_001256751,0.0
NM_001256752,0.0
NM_001256753,0.0
NM_001256754,0.0
NM_001256755,0.0
NM_001256756,0.0
NM_001256758,0.0
NM_001256760,0.0
NM_001256761,0.0
NM_001256763,0.0
NM_001256787,0.0
NM_001256792,0.0
NM_001256793,0.0
NM_001256794,0.0
NM_001256798,0.0
NM_001256809,0.0
NM_001256811,0.0
NM_001256812,0.0
NM_001256813,0.0
NM_001256820,0.0
NM_001256821,0.0
NM_001256823,0.0
NM_001256825,0.0
NM_001256827,0.0
NM_001256828,0.0
NM_001256829,0.0
NM_001256830,0.0
NM_001256835,0.0
NM_001256836,0.0
NM_001256837,0.0
NM_001256838,0.0
NM_001256847,0.0
NM_001256850,0.0
NM_001256856,0.0
NM_001256864,0.0
NM_001256865,0.0
NM_001256876,0.0
NM_001256896,0.0
NM_001256909,0.0
NM_001256910,0.0
NM_001256916,0.0
NM_001256917,0.0
NM_001256944,0.0
NM_001256945,0.0
NM_001256959,0.0
NM_001257,0.0
NM_001257069,0.0
NM_001257096,0.0
NM_001257097,0.0
NM_001257101,0.0
NM_001257118,0.0
NM_001257119,0.0
NM_001257135,0.0
NM_001257137,0.0
NM_001257138,0.0
NM_001257144,0.0
NM_001257145,0.0
NM_001257158,0.0
NM_001257159,0.0
NM_001257160,0.0
NM_001257168,0.0
NM_001257172,0.0
NM_001257173,0.0
NM_001257174,0.0
NM_001257190,0.0
NM_001257191,0.0
NM_001257194,0.0
NM_001257195,0.0
NM_001257197,0.0
NM_001257198,0.0
NM_001257199,0.0
NM_001257205,0.0
NM_001257207,0.0
NM_001257208,0.0
NM_001257209,0.0
NM_001257210,0.0
NM_001257273,0.0
NM_001257281,0.0
NM_001257291,0.0
NM_001257293,0.0
NM_001257319,0.0
NM_001257320,0.0
NM_001257321,0.0
NM_001257323,0.0
NM_001257326,0.0
NM_001257334,0.0
NM_001257335,0.0
NM_001257359,0.0
NM_001257361,0.0
NM_001257378,0.0
NM_001257379,0.0
NM_001257386,0.0
NM_001257394,0.0
NM_001257396,0.0
NM_001257398,0.0
NM_001257406,0.0
NM_001257407,0.0
NM_001257408,0.0
NM_001257409,0.0
NM_001257410,0.0
NM_001257411,0.0
NM_001257412,0.0
NM_001257413,0.0
NM_001257414,0.0
NM_001257964,0.0
NM_001257966,0.0
NM_001257970,0.0
NM_001257990,0.0
NM_001257998,0.0
NM_001257999,0.0
NM_001258006,0.0
NM_001258019,0.0
NM_001258021,0.0
NM_001258022,0.0
NM_001258023,0.0
NM_001258031,0.0
NM_001258034,0.0
NM_001258035,0.0
NM_001258036,0.0
NM_001258038,0.0
NM_001258039,0.0
NM_001258205,0.0
NM_001258210,0.0
NM_001258214,0.0
NM_001258215,0.0
NM_001258216,0.0
NM_001258221,0.0
NM_001258222,0.0
NM_001258248,0.0
NM_001258249,0.0
NM_001258251,0.0
NM_001258252,0.0
NM_001258254,0.0
NM_001258256,0.0
NM_001258258,0.0
NM_001258261,0.0
NM_001258265,0.0
NM_001258266,0.0
NM_001258272,0.0
NM_001258275,0.0
NM_001258276,0.0
NM_001258277,0.0
NM_001258278,0.0
